0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,35
53,156
54,196
55,192
56,241
57,237
58,220
59,228
60,227
61,224
62,215
63,225
64,216
65,231
66,212
67,205
68,214
69,188
70,208
71,206
72,205
73,218
74,201
75,201
76,206
77,175
78,216
79,196
80,185
81,219
82,211
83,202
84,175
85,177
86,176
87,224
88,189
89,164
90,204
91,190
92,188
93,190
94,199
95,167
96,188
97,188
98,196
99,176
100,192
101,172
102,185
103,181
104,180
105,168
106,153
107,182
108,177
109,189
110,186
111,147
112,138
113,145
114,183
115,178
116,156
117,160
118,178
119,162
120,157
121,156
122,151
123,181
124,180
125,152
126,182
127,158
128,164
129,160
130,163
131,161
132,151
133,144
134,163
135,144
136,161
137,148
138,135
139,158
140,154
141,153
142,177
143,162
144,150
145,150
146,134
147,129
148,167
149,159
150,142
151,139
152,168
153,143
154,150
155,137
156,143
157,138
158,130
159,147
160,124
161,162
162,140
163,145
164,145
165,139
166,136
167,138
168,137
169,151
170,150
171,145
172,121
173,138
174,157
175,141
176,123
177,131
178,132
179,117
180,142
181,136
182,146
183,130
184,137
185,135
186,144
187,131
188,132
189,141
190,128
191,140
192,139
193,127
194,139
195,159
196,123
197,129
198,111
199,124
200,146
201,147
202,118
203,138
204,125
205,119
206,135
207,118
208,128
209,137
210,139
211,135
212,132
213,115
214,117
215,121
216,142
217,123
218,134
219,114
220,123
221,124
222,150
223,117
224,150
225,152
226,130
227,128
228,121
229,125
230,142
231,125
232,143
233,146
234,128
235,134
236,135
237,123
238,138
239,122
240,140
241,141
242,125
243,130
244,123
245,120
246,142
247,145
248,138
249,133
250,158
251,139
252,138
253,116
254,158
255,138
256,139
257,133
258,154
259,148
260,142
261,131
262,159
263,199
264,215
265,208
266,182
267,183
268,179
269,172
270,152
271,160
272,131
273,128
274,146
275,168
276,144
277,156
278,143
279,138
280,156
281,150
282,170
283,156
284,149
285,145
286,140
287,154
288,158
289,171
290,135
291,198
292,152
293,160
294,153
295,190
296,158
297,149
298,189
299,181
300,163
301,173
302,191
303,192
304,251
305,252
306,235
307,251
308,205
309,193
310,215
311,186
312,327
313,446
314,544
315,479
316,448
317,333
318,289
319,260
320,238
321,305
322,440
323,535
324,602
325,543
326,432
327,362
328,257
329,245
330,228
331,200
332,215
333,212
334,218
335,200
336,182
337,171
338,205
339,209
340,208
341,221
342,168
343,192
344,196
345,160
346,147
347,178
348,177
349,169
350,199
351,245
352,269
353,275
354,295
355,299
356,266
357,264
358,246
359,238
360,218
361,202
362,202
363,193
364,243
365,302
366,344
367,389
368,351
369,329
370,277
371,230
372,211
373,193
374,207
375,183
376,207
377,247
378,269
379,251
380,245
381,234
382,192
383,199
384,192
385,201
386,215
387,295
388,380
389,454
390,483
391,441
392,384
393,357
394,292
395,263
396,248
397,327
398,378
399,380
400,359
401,321
402,252
403,226
404,198
405,184
406,153
407,165
408,170
409,165
410,189
411,206
412,252
413,368
414,428
415,515
416,443
417,355
418,308
419,250
420,210
421,174
422,176
423,184
424,134
425,151
426,157
427,167
428,143
429,147
430,166
431,151
432,147
433,147
434,148
435,157
436,151
437,158
438,170
439,134
440,156
441,150
442,151
443,165
444,165
445,144
446,167
447,160
448,133
449,151
450,144
451,158
452,150
453,141
454,166
455,160
456,154
457,160
458,160
459,137
460,174
461,159
462,171
463,164
464,165
465,187
466,200
467,228
468,242
469,244
470,244
471,226
472,223
473,210
474,191
475,187
476,203
477,194
478,159
479,157
480,166
481,159
482,189
483,182
484,187
485,187
486,202
487,171
488,166
489,149
490,161
491,138
492,131
493,143
494,149
495,130
496,147
497,132
498,155
499,127
500,137
501,144
502,146
503,139
504,149
505,110
506,133
507,140
508,144
509,138
510,164
511,144
512,136
513,132
514,139
515,147
516,144
517,123
518,143
519,143
520,130
521,142
522,144
523,153
524,143
525,123
526,159
527,134
528,137
529,123
530,130
531,158
532,139
533,152
