0,0,5.632511296306821e-27
1,0,2.62785553254429e-25
2,0,4.855333764182692e-25
3,0,-9.657092332287149e-25
4,0,-8.696323946880226e-24
5,0,-2.141282500111373e-23
6,0,1.529826059140724e-23
7,0,2.866469351831797e-22
8,0,8.843964284296923e-22
9,0,1.493768598914387e-22
10,0,-8.97976391386211e-21
11,0,-3.447682068874895e-20
12,0,-2.946425713597171e-20
13,0,2.635311453057036e-19
14,0,1.281959911952098e-18
15,0,1.853538253108335e-18
16,0,-7.024647500905003e-18
17,0,-4.567752810716811e-17
18,0,-9.152119286516591e-17
19,0,1.570415306548095e-16
20,0,1.560649155270787e-15
21,0,4.020679228712202e-15
22,0,-2.094445510172222e-15
23,0,-5.09759243611388e-14
24,0,-1.640213993207519e-13
25,0,-5.125091567560933e-14
26,0,1.579211764083426e-12
27,0,6.332300210947064e-12
28,0,6.16660670913039e-12
29,0,-4.563903452023144e-11
30,0,-2.33473437288069e-10
31,0,-3.629472850786258e-10
32,0,1.186460755050715e-09
33,0,8.252272585949749e-09
34,0,1.742472027456246e-08
35,0,-2.511354057913703e-08
36,0,-2.796157374010234e-07
37,0,-7.5293338870414e-07
38,0,2.560662443784133e-07
39,0,9.047678976138131e-06
40,0,3.035806435904557e-05
41,0,1.36572034367831e-05
42,0,-0.0002770218959721629
43,0,-0.001161068885613013
44,0,-0.001265733190547646
45,0,0.007873923767573938
46,0,0.0424543523324719
47,0,0.07057550454692049
48,0,-0.1989877188295537
49,0,-1.488558651504486
50,0,-3.304978643475077
51,0,3.937513419585695
52,35,50.01256774043817
53,156,140.6422164105581
54,196,189.8468240764883
55,192,205.4571139962924
56,241,232.889417834526
57,237,235.3596193515174
58,220,225.6256874047179
59,228,226.465571664393
60,227,226.2936855652977
61,224,222.8972320198259
62,215,218.3778132171963
63,225,221.5730983762834
64,216,220.6879702606448
65,231,224.8599461103573
66,212,214.5908895407401
67,205,207.8881189045677
68,214,206.932952954857
69,188,196.2651368039815
70,208,203.5922472874488
71,206,206.1357059281067
72,205,208.0409275598951
73,218,212.6243908810634
74,201,204.6275957692491
75,201,201.62801848279
76,206,199.0445954081077
77,175,188.4601209035712
78,216,203.9432724794781
79,196,197.3439125700683
80,185,194.1583334993165
81,219,211.6737706393008
82,211,211.2353668816829
83,202,198.9392670836633
84,175,179.44391830918
85,177,176.1037240291236
86,176,185.1281831259991
87,224,208.2015408708843
88,189,191.2501183829437
89,164,176.7023855308971
90,204,193.2423541245914
91,190,191.9637160598435
92,188,189.6713781034496
93,190,191.1752279029257
94,199,191.0758297130659
95,167,176.795071882624
96,188,184.1582632140108
97,188,189.1592140005503
98,196,191.2583176844838
99,176,182.8351099484811
100,192,185.2328708755621
101,172,178.0437963716666
102,185,182.1959174413872
103,181,181.6997827130951
104,180,177.6941930051859
105,168,167.0434477483208
106,153,160.6964686633964
107,182,175.4451110715956
108,177,181.0686857331856
109,189,187.3859060638412
110,186,179.362624030526
111,147,151.8241045878833
112,138,140.1388731362839
113,145,150.2082485138224
114,183,174.8686138033277
115,178,175.1426689494254
116,156,161.7222768118262
117,160,162.752811622188
118,178,171.4261117281995
119,162,164.1189429142826
120,157,157.363527815653
121,156,154.7488936182268
122,151,157.6435208676414
123,181,175.0580565492273
124,180,175.4223521574198
125,152,163.4615906529459
126,182,171.8627232561738
127,158,163.3015616796527
128,164,162.3757152146106
129,160,161.2991227174849
130,163,162.2073850682208
131,161,159.3006372445469
132,151,151.6205651262478
133,144,148.5891173811398
134,163,155.8376281853018
135,144,150.9656037672531
136,161,155.322656907854
137,148,147.7102173414868
138,135,141.6087808496031
139,158,152.2689303460977
140,154,154.5726566315851
141,153,158.4091959421329
142,177,170.1698107562422
143,162,163.2046278848734
144,150,152.5848010443264
145,150,146.0232233519495
146,134,135.4439788501669
147,129,137.0626023170423
148,167,158.2743340543758
149,159,157.225405853143
150,142,145.3612672407956
151,139,144.9671684449995
152,168,157.7966414665165
153,143,149.1538043356198
154,150,146.6682218173601
155,137,140.3800117238765
156,143,140.6808812947273
157,138,137.3163221172352
158,130,134.1977603445594
159,147,139.4127499534737
160,124,135.4075535849986
161,162,150.9738354541967
162,140,145.2221963299335
163,145,144.6146515994276
164,145,143.7143356949909
165,139,139.4382169493505
166,136,136.5565212180083
167,138,137.1627020911986
168,137,139.9507997781671
169,151,148.7293436090582
170,150,149.2824140234265
171,145,141.2640023810604
172,121,128.7113495780447
173,138,138.4823902885332
174,157,150.3316171384076
175,141,141.0669253038288
176,123,128.2288706317952
177,131,128.9492073531218
178,132,128.4200399278587
179,117,124.3603841715328
180,142,136.3568213739868
181,136,139.0363021186684
182,146,141.4961553175173
183,130,134.2869847677226
184,137,135.4703487172683
185,135,136.9215021575492
186,144,139.8593097582672
187,131,133.7654733737528
188,132,133.4143833647184
189,141,136.6880154142325
190,128,132.8288296212525
191,140,137.4182963958519
192,139,136.5418175386303
193,127,132.0546837487567
194,139,140.8275671370905
195,159,148.8554804215108
196,123,130.9700592923061
197,129,123.9689786183552
198,111,115.9661877809394
199,124,125.8067580869533
200,146,142.0006637279532
201,147,142.021610343184
202,118,127.7725558597473
203,138,131.5660883635432
204,125,126.0208326537204
205,119,123.0558473697497
206,135,128.3546118586774
207,118,122.8261649362103
208,128,127.9717468265194
209,137,135.8128059109282
210,139,138.5433701829612
211,135,135.6092369157843
212,132,129.2454474580294
213,115,117.9656250763328
214,117,117.1090997072824
215,121,123.9001946331622
216,142,134.8968164879831
217,123,128.9415357704556
218,134,128.2654880456619
219,114,118.8069676569335
220,123,121.5325410785058
221,124,128.0462461941659
222,150,138.9158393091334
223,117,129.9932833138701
224,150,144.8362151150259
225,152,147.6350530283332
226,130,134.1223001391779
227,128,126.6929813967024
228,121,122.561765996993
229,125,126.9270196879982
230,142,135.4473313747428
231,125,132.0104242686595
232,143,140.5298618997309
233,146,142.0972464887575
234,128,132.8925906158008
235,134,132.9352000981144
236,135,132.3588391619649
237,123,127.8014176392442
238,138,132.0339184660336
239,122,128.4986973088626
240,140,137.0808845971314
241,141,137.9694448713526
242,125,129.1842530489616
243,130,127.256804669907
