0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,15
53,116
54,130
55,118
56,143
57,135
58,153
59,151
60,172
61,173
62,170
63,164
64,172
65,164
66,139
67,139
68,146
69,162
70,151
71,146
72,137
73,146
74,141
75,135
76,145
77,151
78,149
79,139
80,174
81,142
82,135
83,148
84,132
85,146
86,148
87,113
88,123
89,126
90,135
91,136
92,130
93,114
94,147
95,161
96,147
97,118
98,122
99,141
100,118
101,138
102,144
103,142
104,123
105,116
106,121
107,133
108,126
109,132
110,151
111,138
112,118
113,123
114,121
115,122
116,124
117,124
118,107
119,115
120,132
121,116
122,126
123,130
124,114
125,109
126,131
127,118
128,106
129,132
130,133
131,115
132,112
133,127
134,132
135,118
136,97
137,99
138,100
139,124
140,116
141,95
142,104
143,90
144,107
145,124
146,108
147,108
148,97
149,96
150,121
151,110
152,102
153,104
154,113
155,130
156,111
157,99
158,112
159,106
160,94
161,108
162,113
163,93
164,92
165,98
166,87
167,95
168,91
169,101
170,105
171,96
172,102
173,110
174,116
175,116
176,107
177,95
178,99
179,88
180,101
181,118
182,88
183,86
184,113
185,102
186,113
187,106
188,86
189,108
190,120
191,107
192,91
193,112
194,101
195,100
196,102
197,89
198,76
199,90
200,94
201,79
202,112
203,93
204,93
205,110
206,86
207,99
208,118
209,85
210,95
211,86
212,87
213,103
214,90
215,98
216,86
217,96
218,102
219,99
220,101
221,87
222,87
223,88
224,118
225,95
226,80
227,87
228,99
229,106
230,97
231,89
232,95
233,90
234,88
235,104
236,120
237,97
238,83
239,106
240,91
241,107
242,97
243,94
244,97
245,98
246,99
247,94
248,113
249,96
250,96
251,89
252,88
253,108
254,98
255,107
256,92
257,86
258,87
259,105
260,93
261,107
262,103
263,111
264,94
265,97
266,107
267,79
268,104
269,110
270,103
271,107
272,106
273,104
274,97
275,88
276,100
277,90
278,108
279,106
280,113
281,105
282,114
283,119
284,110
285,91
286,91
287,115
288,92
289,121
290,109
291,105
292,129
293,117
294,116
295,115
296,101
297,101
298,114
299,106
300,112
301,116
302,120
303,143
304,150
305,144
306,170
307,134
308,134
309,124
310,119
311,102
312,145
313,206
314,183
315,187
316,191
317,147
318,140
319,112
320,132
321,114
322,150
323,131
324,136
325,114
326,115
327,117
328,125
329,116
330,105
331,117
332,120
333,118
334,134
335,111
336,117
337,132
338,109
339,110
340,109
341,130
342,128
343,128
344,115
345,136
346,145
347,121
348,128
349,113
350,125
351,126
352,120
353,122
354,129
355,157
356,177
357,157
358,153
359,149
360,143
361,129
362,154
363,131
364,164
365,144
366,153
367,129
368,139
369,125
370,140
371,135
372,147
373,141
374,158
375,119
376,127
377,143
378,147
379,137
380,133
381,129
382,135
383,106
384,131
385,130
386,121
387,129
388,153
389,125
390,137
391,132
392,134
393,146
394,126
395,123
396,128
397,133
398,111
399,136
400,137
401,155
402,129
403,131
404,126
405,149
406,126
407,131
408,131
409,148
410,145
411,131
412,127
413,138
414,134
415,127
416,134
417,135
418,131
419,141
420,125
421,117
422,143
423,141
424,124
425,144
426,147
427,126
428,125
429,150
430,131
431,139
432,154
433,130
434,136
435,130
436,133
437,134
438,120
439,141
440,123
441,126
442,128
443,129
444,144
445,125
446,152
447,124
448,133
449,148
450,148
451,135
452,148
453,125
454,145
455,122
456,151
457,131
458,117
459,149
460,134
461,126
462,125
463,130
464,139
465,125
466,138
467,127
468,145
469,133
470,147
471,135
472,136
473,130
474,128
475,147
476,135
477,138
478,136
479,132
480,128
481,150
482,146
483,145
484,133
485,141
486,145
487,123
488,150
489,136
490,127
491,117
492,130
493,113
494,145
495,147
496,129
497,134
498,140
499,111
500,151
501,128
502,145
503,121
504,131
505,131
506,134
507,144
508,148
509,119
510,139
511,140
512,148
513,133
514,138
515,140
516,153
517,156
518,127
519,136
520,125
521,139
522,122
523,125
524,118
525,133
526,158
527,110
528,128
529,116
530,136
531,151
532,128
533,133
