18,5.258310541163838e-08,2.357717856615075e-19,1.456062925505249e-07,5.192846491698494e-06,2.70549798239939e-12,-1.476493643664681e-08
19,9.122529879952734e-08,-6.39871389635798e-19,4.217700467049486e-08,7.524347328651963e-06,3.098424076691164e-12,-1.696571185988774e-08
20,1.098993845096296e-07,-5.963241527902522e-18,-3.019724133895652e-07,1.004178171274537e-05,3.478569348199759e-12,-1.927407859822161e-08
21,4.331275977477335e-08,-1.270361097027609e-17,-1.02512188353369e-06,1.27573520144673e-05,3.824123158449947e-12,-2.166702010028455e-08
22,-2.192208838837717e-07,4.244716754380772e-17,-2.172017728232535e-06,1.568248212216507e-05,4.107636531790028e-12,-2.411355869777254e-08
23,-8.062780977294822e-07,3.512074164001608e-16,-3.469882763261003e-06,1.88276069193463e-05,4.295462054758595e-12,-2.657376720607175e-08
24,-1.755886715821912e-06,6.762325536950587e-16,-3.973174256460922e-06,2.220194551600222e-05,4.347294335442111e-12,-2.899775838672415e-08
25,-2.773043128474901e-06,-2.769883945552051e-15,-1.6615803574734e-06,2.5813257424996e-05,4.215865561181861e-12,-3.132466876356478e-08
26,-2.83747847363984e-06,-2.061001773777992e-14,6.715870516224181e-06,2.966758096881046e-05,3.846861484760876e-12,-3.348165739834984e-08
27,2.16475643778579e-07,-3.546860503121262e-14,2.492481150129381e-05,3.376895331510465e-05,3.17913445443718e-12,-3.538294476540164e-08
28,9.726502033424123e-06,1.783593443971308e-13,5.465068723088473e-05,3.811911167296281e-05,2.145301524601948e-12,-3.692892181206684e-08
29,2.894086870329035e-05,1.205101275067905e-12,8.985867640806945e-05,4.27171753368558e-05,6.728267599574518e-13,-3.800536463603677e-08
30,5.709033280015728e-05,1.826099239084705e-12,0.0001075863336829969,4.755930844364196e-05,-1.314303047238544e-12,-3.848279592283394e-08
31,8.145168755357373e-05,-1.135866528185731e-11,5.703818965429984e-05,5.263836351087929e-05,-3.893191674946741e-12,-3.821604032340647e-08
32,6.572068633860085e-05,-7.020772025157479e-11,-0.0001459052526826309,5.794350605382556e-05,-7.138812575988233e-12,-3.704402725215605e-08
33,-6.005036279939435e-05,-9.176434925611441e-11,-0.0006030306246366493,6.345982083522789e-05,-1.111982881372263e-11,-3.478990106976793e-08
34,-0.0003929549407394101,7.165992705262e-10,-0.001370931543669886,6.91679005878367e-05,-1.589333230592814e-11,-3.126150518070319e-08
35,-0.001005282854445881,4.075079996091895e-09,-0.002319417595359871,7.504341836594175e-05,-2.149839108242203e-11,-2.62523130951968e-08
36,-0.001807014713089104,4.460372184384622e-09,-0.002893663013939036,8.105668503045957e-05,-2.794831201737753e-11,-1.954288582563339e-08
37,-0.002292901192976619,-4.484240416961321e-08,-0.001820420526694892,8.717219375350453e-05,-3.522155571181889e-11,-1.090294092262352e-08
38,-0.001211309408138274,-2.356342998188073e-07,0.003069846684884714,9.334815384407465e-05,-4.325128195747426e-11,-9.412378958734031e-11
39,0.003636471460944842,-2.064420180939212e-07,0.01451053649679379,9.953601664749296e-05,-5.19135606947266e-11,1.312642360648322e-08
40,0.01494948099399369,2.786037736723053e-06,0.03428418572151759,0.0001056799967583975,-6.10143568044992e-11,2.900159817622625e-08
41,0.03392472201171406,1.357185790646857e-05,0.0596788056848584,0.0001117165923109819,-7.027548960960599e-11,4.776887498908476e-08
42,0.055584346185191,8.819346824501005e-06,0.07736314862805065,0.0001175741086712128,-7.931988159285763e-11,6.96537500664056e-08
43,0.06093797131903259,-0.0001719897241809379,0.05552092227142729,0.0001231721904539579,-8.765654722891669e-11,9.486198859789303e-08
44,0.008036219913565951,-0.0007785209823342133,-0.06162679746093525,0.0001284213674231053,-9.466593312662242e-11,1.235705854407659e-07
45,-0.1702405842460046,-0.0003219398242172132,-0.3470561072131984,0.0001332226205041701,-9.958640530951312e-11,1.559173529107507e-07
46,-0.5443314608213693,0.01055600563298425,-0.8546546838517964,0.0001374669748454984,-1.015028878551253e-10,1.919890627575583e-07
47,-1.11435792027334,0.04446778761181704,-1.530812282334946,0.0001410351276044651,-9.933888740896562e-11,2.318080854017661e-07
48,-1.655606527422943,0.007324048821455525,-2.05719603625303,0.0001437971189068542,-9.18533867997561e-11,2.753174905922182e-07
49,-1.48308069158546,-0.6444522300823594,-1.641315916240949,0.0001456120552282991,-7.764435262055553e-11,3.223646002438916e-07
50,0.7720609129540559,-2.528470750489134,1.146518531605171,0.0001463278952728311,-5.51608683134093e-11,3.726830169711416e-07
51,7.091242919457875,0.2518872145191766,8.244382562734847,0.0001457813092711995,-2.272616528290155e-11,4.258731913796882e-07
52,19.13699185242806,39.15143582377882,21.23522626114771,0.0001437976234858731,2.142593411457698e-11,4.813816381522083e-07
53,35.64281151570861,143.0788721199849,39.14836652447816,0.000140190862584738,7.909844386820345e-11,5.384789659605708e-07
54,49.50295146564039,197.8978678646742,55.67464336381738,0.0001347639034249594,1.520596491379256e-10,5.962369498206123e-07
55,59.12881939275426,220.0809664048463,67.24662120983939,0.0001273087546646106,2.419496261414437e-10,6.535049471630177e-07
56,64.37627140497702,237.2412427709304,73.18532096641574,0.0001176069774839045,3.50161980928138e-10,7.088860410216175e-07
57,66.28709861898568,225.6325334761804,76.14253873315312,0.0001054302635404202,4.776981486761602e-10,7.607133856095805e-07
58,67.39986549695864,239.9354606832416,75.61524689354567,9.05411870926229e-05,6.24991994647063e-10,8.070273312770386e-07
59,67.24321600263548,227.3552610997118,73.22446296509044,7.269414899114571e-05,7.917030935935148e-10,8.455540173372711e-07
60,66.41977409489586,226.723015755572,71.9493475356059,5.163653094408063e-05,9.764779843773747e-10,8.736862421904912e-07
61,65.01865602180425,222.7379515753496,71.2923713488052,2.711007909619231e-05,1.176679951585966e-09,8.884675499585795e-07
62,62.54254337823607,213.0072608520674,68.60349895943298,-1.147463493892631e-06,1.38808952794222e-09,8.865806105297829e-07
63,58.89945979029638,218.0032909146494,66.09801036551509,-3.34004554575697e-05,1.60457999130314e-09,8.643411141711491e-07
64,56.25161966893727,217.6923417177319,63.63606107545637,-6.991316646992491e-05,1.817774695489082e-09,8.176985509248303e-07
65,55.97666962142026,222.3319382345425,63.52538624542613,-0.0001109472768589715,2.016696165614137e-09,7.422453965844744e-07
66,58.93527742780006,225.0731388711108,64.46954188357992,-0.0001567590469831301,2.187420535440643e-09,6.332363783062268e-07
67,60.62812523637162,235.9280428763653,64.38986530848207,-0.0002075961360903691,2.31275511990745e-09,4.8561964037273e-07
68,61.53920304904251,213.6286329718713,65.08890549317337,-0.0002636940507925951,2.371961691722985e-09,2.94081770134982e-07
69,61.06695936004689,208.6077166053591,67.00948487567403,-0.0003252722039556883,2.340553329271281e-09,5.310877079019951e-08
70,59.2132217197617,224.5111229473434,69.63766151330105,-0.000392529565747692,2.190198449971222e-09,-2.429348243105544e-07
71,57.19130384151355,218.4091289410158,71.21758680015719,-0.0004656398898353274,1.888771719406133e-09,-5.997064182803974e-07
72,56.53949652446735,192.7463141428973,70.72512804856625,-0.0005447464993038133,1.400597758267835e-09,-1.02276307052287e-06
73,59.13012078635762,206.4806961757907,69.85643655001476,-0.0006299566188298472,6.86939718369037e-10,-1.517414132988143e-06
74,62.89522900919999,209.9447936394928,70.39280303873542,-0.000721335241996752,-2.932094468318851e-10,-2.088546507527652e-06
75,64.47398387911643,199.1529865249246,72.30153271224452,-0.0008188985254392278,-1.581970229481453e-09,-2.740420331330757e-06
76,62.61406282155371,211.1103432296455,74.80877869248988,-0.0009226067047791725,-3.220987864929734e-09,-3.476433071919001e-06
77,59.99784384581007,210.5183757464061,75.80832789902192,-0.001032356531099994,-5.249343407490309e-09,-4.298850272057464e-06
78,57.40187618160682,221.6122089185377,75.73113415364853,-0.001147973231042177,-7.700897082507732e-09,-5.208501541266514e-06
79,54.77750393127512,192.6299972387879,75.06752021626761,-0.001269201998524326,-1.060100056910432e-08,-6.204440858156315e-06
80,56.04055571122523,186.9195479184725,73.461861347604,-0.001395699031638946,-1.396252333030547e-08,-7.283570840915658e-06
81,59.41609160729993,170.4870827896179,69.6083923503794,-0.001527022134476606,-1.778115189855988e-08,-8.440231376707421e-06
82,60.63413308876437,191.0173534588104,63.29725887472842,-0.0016626209105314,-2.202994125682274e-08,-9.665753889337177e-06
83,58.97026662665191,210.4062921278773,57.53732597782797,-0.001801826581968802,-2.665312530680743e-08,-1.09479835830929e-05
84,55.50339068167401,210.5907461495678,55.86486949773459,-0.00194384147742487,-3.155923009899584e-08,-1.227077324329232e-05
85,52.97687646534074,199.7251857920589,57.00359975380885,-0.002087728240183413,-3.661358021446026e-08,-1.361345361405051e-05
86,51.86093143911614,190.1008861050695,58.48011388740387,-0.002232398818570026,-4.163034656662516e-08,-1.495028702283989e-05
87,53.46140991326372,176.5706623019594,59.05886284117489,-0.002376603311230911,-4.636435391541844e-08,-1.624991278923501e-05
88,54.18503383607238,193.4002098592531,60.14326581957512,-0.002518918751646914,-5.050294930012536e-08,-1.747479504873234e-05
89,54.37841938938382,188.2215694832631,60.33082992801017,-0.002657737928780566,-5.365832879014156e-08,-1.858068594510709e-05
90,54.31175492481285,205.7030289775432,61.27210879426382,-0.002791258354170602,-5.536082932599267e-08,-1.951611969541597e-05
91,52.0336841689119,197.2997452456117,62.65673086119759,-0.002917471500071765,-5.505381423354822e-08,-2.022195580412751e-05
92,50.83370333807337,188.2258504201513,62.85107219834113,-0.003034152448376782,-5.209091367804117e-08,-2.063099268421269e-05
93,51.50910830796737,180.4492759729907,62.49602920789489,-0.00313885010603001,-4.573652229813391e-08,-2.066767611304937e-05
94,52.4475962679872,183.763183804857,60.72991652066842,-0.003228878159418044,-3.517060170679734e-08,-2.024793028061443e-05
95,54.71791333776743,183.2030541338679,59.63482958213977,-0.003301306957756758,-1.949898018568651e-08,-1.927914263747149e-05
96,55.07344834446737,176.3063073420564,58.58884029548516,-0.003352956533728972,2.229521244653417e-09,-1.766033726988947e-05
97,55.34067974133421,178.7741862002622,57.0831292522066,-0.003380390988492324,3.099768703531759e-08,-1.528257505550647e-05
98,55.25050899436293,182.9954020755348,55.66545715264449,-0.003379914487581828,6.778468785504979e-08,-1.20296223074243e-05
99,55.63226411445879,193.7493924885783,55.47732045822163,-0.003347569134072798,1.135194508978487e-07,-7.778932903805544e-06
100,56.38570518594435,185.5375814102543,56.21512667143614,-0.003279135005521322,1.690210326357945e-07,-2.402991913048466e-06
101,54.2581019250613,196.0435547226191,57.73717920555477,-0.003170132661515225,2.349244883392739e-07,4.228928668046459e-06
102,52.85922298523343,186.7597939692638,58.59617886855452,-0.00301582844898232,3.115909107738273e-07,1.224854939334878e-05
103,52.38784568271812,189.4956660587187,58.04571755777199,-0.00281124295252128,3.990006087263881e-07,2.178584406678686e-05
104,52.68784711748554,177.8395994585399,57.01317861210244,-0.002551162956728377,4.966288400735306e-07,3.29657272551601e-05
105,53.44290555980938,211.3432195004431,57.96049570975735,-0.002230157306545754,6.03304131308773e-07,4.590411492897316e-05
106,52.81344191589969,199.5570557868835,59.3188719665207,-0.00184259706978212,7.170500340720137e-07,6.070330663559755e-05
107,49.60303162006981,179.9684429966606,61.08045764012012,-0.001382680422852563,8.349122174969307e-07,7.744664132591565e-05
108,45.17059469104693,184.433904906412,61.28018168865122,-0.0008444626961161932,9.527740999584038e-07,9.61923845798409e-05
109,43.10425739349206,194.5881317689218,61.95470053394538,-0.0002218920285942657,1.065165808830389e-06,0.0001169668128077346
110,43.61729933074287,187.6798321542498,62.57594891147654,0.0004911489070750034,1.16507314073164e-06,0.0001397564703612504
111,46.05384109048136,175.4454361222051,62.62989271295884,0.001300794640278521,1.24375538825645e-06,0.000164499588700189
112,47.43778978648135,182.9658459983302,61.733844346856,0.002213141624425892,1.290583402359715e-06,0.0001910766731731872
113,47.66214861318458,170.1704427692734,60.23923846515707,0.003234185469727155,1.29291205801826e-06,0.0002193002829256135
114,47.6782362135004,168.090985267306,58.88969155643721,0.004369750214127604,1.236004351724272e-06,0.0002489040532916697
115,48.16387216190998,165.6037154716369,58.04497566168979,0.005625409167594013,1.103027627018129e-06,0.0002795310380927482
116,47.86454057103215,170.8815081626112,58.09903000181218,0.007006396878247816,8.75145814948182e-07,0.0003107214818634041
117,47.93632567430902,165.7784567542751,57.57340974189194,0.008517511788278261,5.317349731431164e-07,0.0003419001694407862
118,49.17821507145475,173.7790430068257,56.19796507342829,0.01016300917383096,5.075265447023968e-08,0.0003723635428185535
119,50.3502576005534,190.2826538810976,53.21519479415962,0.01194648399687572,-5.907054658220696e-07,0.0004012668228566548
120,50.96498646786932,182.5976556020056,51.21344375625825,0.01387074333916645,-1.415625976355963e-06,0.0004276114264501126
121,51.62940531031239,165.7161196552765,51.47543310612444,0.01593766813959637,-2.446038004149456e-06,0.0004502330280910301
122,50.89974072368348,168.8052438079526,53.66906045547604,0.01814806401733109,-3.70167611895533e-06,0.0004677906782864145
123,49.13748409223943,163.2527544871263,56.07599292318405,0.0205015010349015,-5.198310160882304e-06,0.0004787574597540108
124,46.74553867987812,152.739495648689,56.77066137121537,0.02299614233880105,-6.94571000396467e-06,0.0004814132352724405
125,45.72221168479111,168.7159177207064,56.59163823955149,0.02562856171091816,-8.945219694690693e-06,0.000473840117875572
126,43.62738853672208,184.6167114308567,55.51930522170168,0.02839355017320482,-1.118692512971398e-05,0.0004539213738901248
127,42.26617314619168,196.9644443452078,53.97027308018347,0.03128391191119612,-1.364641309421234e-05,0.0004193445509956091
128,41.9453843471283,175.8315373845341,52.51004403530812,0.03429024992020287,-1.628113773044756e-05,0.0003676097056189286
129,42.03580300246855,162.4069574539874,51.40358578966639,0.03740074193202935,-1.90264340073742e-05,0.0002960436848171228
130,43.99600815941788,169.258028976716,51.06762608388408,0.04060090735071027,-2.179124715294944e-05,0.0002018214952445902
131,47.61759906705738,174.5139938232413,50.24517411230848,0.04387336611378147,-2.445368286328234e-05,8.199586334491597e-05
132,52.28077593454927,173.9122215599347,50.13623001126622,0.04719759060168217,-2.685652587731704e-05,-6.646384637525661e-05
133,53.39321024717095,178.2108749623762,49.69665775365384,0.05054965194266631,-2.880292449286672e-05,-0.0002466221376252602
134,51.20317392457507,168.7309054975076,49.69857832452122,0.05390196230461117,-3.005249585078699e-05,-0.0004615160613648401
135,47.86176354051079,165.094359556479,50.38858620494252,0.05722301502879489,-3.031817105991784e-05,-0.0007140808018072869
136,44.19701153034383,159.318844603116,51.79689668941248,0.06047712474436669,-2.926416979412717e-05,-0.001007060914943867
137,41.50709646449584,182.9008197838281,53.21387912823032,0.06362416990604579,-2.650556966515968e-05,-0.001342906007217983
138,41.4218695832944,193.3566672889851,52.44410154158507,0.06661934052152876,-2.161001463029689e-05,-0.001723649720716092
139,41.64429626682021,179.5297892589928,52.18175974597115,0.0694128941790035,-1.410218634713147e-05,-0.002150771013070663
140,42.59442459402949,177.1991534762867,52.19581277653751,0.07194992384863101,-3.471739271933582e-06,-0.002625036892083692
141,42.7739860043993,166.2477144705019,50.9599522080186,0.07417014131424095,1.08145300652575e-05,-0.003146325994190429
142,42.5044254359041,185.1943311395336,49.98464012751443,0.07600768049187123,2.929545240085749e-05,-0.003713432689952466
143,42.20054242398717,158.864126931148,49.55377431632404,0.07739092530895529,5.249232943540275e-05,-0.004323851766709057
144,42.89488037895707,161.7403449936688,49.02678355870744,0.07824236725037371,8.087897850967173e-05,-0.004973544186369419
145,43.05886192502855,168.5980219150873,48.21105376278508,0.07847849812336308,0.0001148441332927067,-0.005656684953118695
146,42.03342484331787,166.9449928820644,47.83490143602279,0.07800974405007216,0.0001546454324815434,-0.006365394759353543
147,40.78738556723879,168.5686799839394,47.32230203227932,0.0767404471616791,0.0002003543664227248,-0.007089457815849689
148,39.86270660903072,155.4880361233514,46.76785339619332,0.07456890193822616,0.0002517917640546552,-0.007816029120692233
149,40.71526613989766,154.5145208870438,47.09554942982805,0.0713874536099771,0.0003084537042936482,-0.008529335386578858
150,41.55326818346543,157.20195487307,47.13309424016969,0.06708266650494961,0.0003694281422781436,-0.009210374932096354
151,41.94166905866705,160.0114608678304,46.91756504063697,0.06153557068848548,0.000433303067265767,-0.009836623052093289
152,43.2821381502881,157.362768806591,48.61300953667867,0.05462199568887359,0.0004980676704968781,-0.01038175071575219
153,43.69605542460393,163.7760870478577,51.6213292261827,0.04621300053209547,0.0005610088117219926,-0.01081536589614326
154,42.01436001063585,159.7802074646636,53.29609748954442,0.036175409711917,0.0006186060436691585,-0.01110278840640865
155,40.49791758324113,148.3835973794923,53.2763734201166,0.0243724650913885,0.0006664295921211118,-0.01120487079593982
156,39.74947100106531,155.0327497180371,52.96795541909616,0.01066460406008872,0.0006990469978184155,-0.01107787963112431
157,38.9269557465759,150.7558755551095,51.21309978279402,-0.005089625450803443,0.0007099456003129785,-0.01067345333043315
158,38.11788349166868,156.7909633343508,47.79321496420663,-0.0230325022761198,0.0006914796691266631,-0.009938654617849856
159,37.43993668088436,166.5191611503847,44.90164101487775,-0.04330591068102002,0.000634852738444235,-0.008816137570288918
160,38.61429767919972,165.3264304915006,43.24705704190305,-0.06604994935194844,0.0005301475381384188,-0.007244451124632375
161,40.28909891858597,163.6754572420655,42.94912368226323,-0.09140135971475102,0.0003664177791266074,-0.005158502730995419
162,40.8587384885216,158.6211511743163,43.74123538220105,-0.119491762718901,0.000131857867746036,-0.00249020753445113
163,41.4895378164398,140.3907899056495,45.37254513050413,-0.1504456934870479,-0.0001859317082513606,0.0008306500284470876
164,41.75397465041757,153.5819337466542,46.74312964004031,-0.1843784236260652,-0.0005995641866551887,0.004875314096041726
165,43.08756349617359,157.9766678060525,48.18638367184309,-0.2213935615451034,-0.001121351432604983,0.009714685708457677
166,44.13610407592367,158.0156126778326,49.49578117867787,-0.2615804218442934,-0.001762633490728765,0.01541765216776007
167,43.09618033594266,148.2670712104333,50.09732302564979,-0.3050111557419284,-0.002532932831578147,0.02204908814586066
168,40.17339803071965,153.4660208755756,49.26344572523803,-0.3517376356160778,-0.003438914911528944,0.02966750008641957
169,38.01192299949874,165.3233495959531,48.40463613660674,-0.4017880880671611,-0.004483139611382618,0.03832228710439844
170,39.18429939581068,150.6230034006427,47.61081206364062,-0.4551634714800912,-0.005662592749775536,0.04805059421730294
171,41.30157227014633,163.8539281405154,48.70501161882495,-0.5118335958977822,-0.006966993522141326,0.0588737375039167
172,43.1378057851487,152.1260157718947,51.15288324804342,-0.5717329851316715,-0.008376882750846887,0.07079318584785566
173,42.10335673889999,144.8909834618094,51.72376595394698,-0.6347564834497588,-0.009861508610434163,0.08378609046138286
174,40.50823587827346,160.2185969934547,50.85655073660178,-0.7007546119181183,-0.01137654136892399,0.09780036158276437
175,38.96757122567332,156.6315988854703,49.38543213624461,-0.7695286825480451,-0.01286166699014541,0.1127493017848081
176,37.88656506103154,171.3084245243397,47.25981038571397,-0.8408256818370569,-0.01423813145018554,0.1285058174101525
177,36.4446707167556,154.1778975847627,45.85841211651433,-0.914332939106911,-0.01540633352966624,0.1448962439434902
178,35.52038702870431,153.1328699993078,45.86000532141179,-0.9896725992533435,-0.01624359373252635,0.1616938378164884
179,36.22159040540522,163.7271589807538,46.43850273938421,-1.066395924147076,-0.01660226077275363,0.1786120063771677
180,38.20206892281858,159.9551833337162,47.43066376751942,-1.143977451979095,-0.0163083544775858,0.1952973696796811
181,40.19798749163793,148.8937735819528,48.22768280079416,-1.221809049338242,-0.0151609844319287,0.2113227724709737
182,42.51423833071794,168.3972645554065,47.46787509321852,-1.299193896757252,-0.01293282636465896,0.2261803923371609
183,43.72174390442828,156.3121113338654,46.19697052128267,-1.375340454872325,-0.009371981895702907,0.239275120445179
184,43.41816521792258,167.7671144545028,44.69629390265137,-1.449356465216649,-0.004205590108843503,0.2499184246346805
185,41.31609636147756,163.7627317364012,42.56667557405978,-1.520243047011466,0.0028544007531545,0.2573229406685951
186,38.60760062103958,158.1942830091313,39.19327426751762,-1.586888959126366,0.01210285919679483,0.2605980760391007
187,37.59332193993443,147.1391077264681,36.26366297039697,-1.648065104646339,0.02383002709266511,0.2587469515481096
188,37.43160109661164,144.9270276928042,34.78606507491021,-1.702419364193815,0.0383065290508876,0.2506650485196139
189,37.86180423353414,154.3735777129901,35.68703642496074,-1.748471853290525,0.05576436411048807,0.2351409734026914
190,38.44502558334642,158.8155818470972,37.48145994471606,-1.784610708581371,0.07637344109315643,0.2108597959842693
191,37.97334512218315,158.0300063471458,39.71038318208136,-1.809088517647225,0.100213281579216,0.1764094615751468
192,35.46807382196133,153.6579462837991,42.07546742208016,-1.820019517365315,0.1272396151042997,0.130290820298393
193,33.26591528393465,147.037187668517,43.43885390213227,-1.815377696284121,0.1572457376819403,0.07093185672628853
194,31.03194905154397,153.0712147325877,42.94905061361241,-1.792995947205211,0.1898187054090978,-0.003293260913534122
195,30.38665823462441,145.8549591830774,43.0257981667536,-1.750566427037193,0.224290698196617,-0.09403966264515001
196,30.45904228880643,139.1961560707886,43.31693855361019,-1.68564229192526,0.2596862229563676,-0.2029611182182571
197,32.28363161858526,148.3686367198523,43.46232298532981,-1.595640986570196,0.2946662387000989,-0.3316725545010373
198,34.22706302609574,146.2308013487416,43.93286002616333,-1.477849277426799,0.3274707847054546,-0.4817050657058983
199,36.19101132459926,142.3474634814212,44.12703070440318,-1.329430229992471,0.3558622821714912,-0.6544527494060144
200,36.74421984668613,143.9504589018731,44.70308092845866,-1.147432340527492,0.3770723620456493,-0.851110735927476
201,36.44177441153502,154.7594057574292,45.04094104002237,-0.9288010421384622,0.3877558458648258,-1.072603835288017
202,37.59660172810376,148.6702015874911,45.23199414548457,-0.6703928140380345,0.3839563667995763,-1.319505308036309
203,40.27391522389645,162.6596900852048,44.73545778497775,-0.3689921307842307,0.3610890530282344,-1.591945378001022
204,40.16202464734339,156.1730641870742,43.86791771952399,-0.02133149519855544,0.3139466862296518,-1.889509250165571
205,37.37962612197791,162.8525686629658,42.40841519913641,0.3758851957557201,0.2367367667132718,-2.211124579879975
206,36.10897044862949,174.158433710281,41.1061295275864,0.8259556988246474,0.1231579254531266,-2.554938564739858
207,35.8319781979489,142.6084960722297,41.5129631843842,1.332148630515984,-0.03347492803784069,-2.918185102062438
208,35.57251206872073,130.3089157768106,43.90897705879734,1.897746100000849,-0.2400465082415383,-3.296629729394311
209,34.42383580569046,132.5660948985474,45.93740810130475,2.526004466858851,-0.5033872708592253,-3.684832634167279
210,32.48188185154513,131.4557009973673,46.81839790457983,3.220032969223468,-0.8299385854432264,-4.075992337954462
211,30.49361389822615,143.7638754089405,46.10121761289331,3.982900067097809,-1.225325892099207,-4.461785350090804
212,29.42000323070854,161.4541325902478,43.39138820293807,4.817502113973478,-1.693829401583619,-4.832204599994103
213,29.60508710794607,138.4441194459226,39.81179028159235,5.72650421608964,-2.234501464270308,-5.174987038325272
214,30.39332563051301,125.142670203382,38.22252820844502,6.712198006185519,-2.837165426658872,-5.475873683970716
215,32.11839254664677,127.0367336778007,38.75432304201453,7.776663746657811,-3.484781024195119,-5.718054990628056
216,34.12540357190625,117.8466348384719,39.92025846793763,8.921693914335364,-4.154088414587064,-5.882459614081994
217,35.29752477255033,131.570368881193,40.30951469312024,10.14894325142603,-4.806454080877628,-5.947241331872342
218,35.29222025995025,143.1071908673064,39.7749400389441,11.45999504645826,-5.390027722068373,-5.888124184177135
219,34.47015789680734,162.0236275190582,38.38325526428731,12.8563435169342,-5.838684847841394,-5.678375715862625
220,34.72349603700378,156.3700492644201,36.89037609380833,14.33944721956005,-6.067839120401413,-5.288418346833573
221,36.09800387621762,144.4988125778009,35.93350792373482,15.9108533722151,-5.976956892300133,-4.685089912467218
222,36.27537281383827,141.0217555124808,35.56432690160548,17.57130763432633,-5.449185775274616,-3.833043878253852
223,34.96205326346651,135.2923103447235,35.85510457689357,19.32140752774206,-4.34177668014978,-2.694998543316206
224,33.40294493146607,136.6603278240337,37.01305884271915,21.16139618686681,-2.490181025902257,-1.232088976201475
225,33.27166920369591,141.412774605748,38.98054561997429,23.09164687781863,0.2901542850938912,0.5956629179272072
226,33.18407689598606,149.2700791934175,41.07639155640579,25.11283045180554,4.202406534247511,2.829157193484201
227,33.70904574631016,145.6721135652805,42.6254491422144,27.22483541213227,9.475216749198813,5.509460915450779
228,33.6872294799381,133.5450718363161,43.23865137815735,29.42730894208822,16.345002272184,8.676472571480627
229,34.14469915997984,139.345804519391,43.2624298698917,31.71887297879815,25.0555145679088,12.36781497818038
230,35.41061932161617,123.372506712374,42.96929582035231,34.0974961381236,35.85156677260796,16.61794020157993
231,37.34133896035718,133.4013953002699,43.47970142515001,36.56031606275566,48.95518974555458,21.45660485604661
232,39.62360163917937,142.68618484468,43.13592946685709,39.10329997250047,64.55299561810037,26.90752764701351
233,40.56401801016278,140.639547382264,42.91935874680939,41.72229412474712,82.77493841703669,32.98680381875405
234,36.97247781872553,150.1707399303613,42.5302961773729,44.41228400127868,103.6738945558583,39.70065366238202
235,33.68686160021159,147.2917165857166,42.6232532677494,47.16695869965969,127.2269239707084,47.04456367527636
236,32.6650828401417,146.7212178299022,43.06900202443016,49.97912258807702,153.3192251183055,55.00505694623553
237,33.92915686464171,160.2292652372088,43.85500881531053,52.83978403236167,181.7545847299325,63.55707281701552
238,35.57419651070787,141.7548758599532,44.01814057176394,55.73917777380818,212.2730578625715,72.66357015263878
