0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,25
53,156
54,199
55,215
56,245
57,215
58,249
59,222
60,228
61,225
62,209
63,221
64,216
65,224
66,220
67,245
68,209
69,204
70,229
71,224
72,182
73,211
74,214
75,192
76,217
77,203
78,233
79,183
80,195
81,162
82,193
83,213
84,211
85,198
86,194
87,168
88,203
89,179
90,213
91,195
92,189
93,178
94,185
95,185
96,174
97,180
98,180
99,200
100,178
101,203
102,181
103,198
104,163
105,224
106,199
107,175
108,184
109,198
110,189
111,169
112,190
113,166
114,170
115,163
116,175
117,163
118,171
119,195
120,184
121,160
122,172
123,166
124,147
125,171
126,182
127,204
128,173
129,159
130,171
131,176
132,171
133,182
134,166
135,169
136,152
137,186
138,198
139,174
140,183
141,155
142,200
143,149
144,163
145,171
146,164
147,173
148,152
149,155
150,157
151,162
152,154
153,166
154,162
155,143
156,160
157,148
158,156
159,169
160,164
161,163
162,164
163,132
164,158
165,157
166,161
167,145
168,151
169,174
170,140
171,172
172,151
173,139
174,168
175,148
176,181
177,149
178,151
179,167
180,163
181,139
182,180
183,147
184,173
185,162
186,160
187,146
188,143
189,156
190,159
191,158
192,155
193,143
194,157
195,146
196,135
197,152
198,146
199,142
200,141
201,161
202,141
203,170
204,152
205,159
206,185
207,136
208,129
209,136
210,129
211,140
212,171
213,134
214,122
215,133
216,112
217,135
218,139
219,167
220,156
221,142
222,143
223,134
224,137
225,140
226,151
227,148
228,127
229,148
230,116
231,135
232,146
233,136
234,154
235,147
236,141
237,170
238,135
239,143
240,158
241,131
242,149
243,145
244,120
245,148
246,142
247,118
248,119
249,143
250,142
251,141
252,142
253,130
254,139
255,140
256,152
257,167
258,122
259,170
260,136
261,127
262,147
263,151
264,128
265,179
266,125
267,140
268,146
269,128
270,140
271,157
272,166
273,145
274,176
275,137
276,157
277,157
278,143
279,148
280,140
281,148
282,130
283,145
284,154
285,159
286,121
287,145
288,156
289,163
290,150
291,158
292,145
293,168
294,133
295,159
296,154
297,148
298,134
299,149
300,133
301,136
302,144
303,162
304,160
305,165
306,168
307,184
308,223
309,208
310,194
311,186
312,191
313,170
314,206
315,199
316,252
317,278
318,274
319,242
320,237
321,209
322,188
323,182
324,155
325,156
326,140
327,141
328,161
329,162
330,152
331,133
332,164
333,143
334,132
335,139
336,154
337,151
338,148
339,151
340,134
341,134
342,148
343,153
344,158
345,141
346,179
347,154
348,146
349,143
350,154
351,151
352,150
353,136
354,143
355,163
356,176
357,179
358,195
359,181
360,214
361,215
362,197
363,209
364,179
365,177
366,140
367,126
368,172
369,166
370,152
371,156
372,168
373,179
374,174
375,154
376,148
377,135
378,135
379,148
380,169
381,167
382,151
383,171
384,160
385,158
386,142
387,163
388,148
389,126
390,140
391,164
392,151
393,142
394,149
395,174
396,164
397,150
398,181
399,159
400,163
401,163
402,158
403,141
404,165
405,159
406,154
407,160
408,139
409,151
410,143
411,136
412,163
413,157
414,148
415,142
416,128
417,163
418,153
419,165
420,161
421,147
422,159
423,163
424,143
425,144
426,156
427,165
428,149
429,151
430,149
431,135
432,158
433,136
434,162
435,175
436,160
437,157
438,159
439,156
440,135
441,165
442,160
443,156
444,155
445,149
446,159
447,142
448,152
449,157
450,158
451,174
452,152
453,122
454,170
455,150
456,161
457,146
458,166
459,167
460,165
461,143
462,146
463,149
464,149
465,159
466,148
467,150
468,156
469,152
470,140
471,154
472,159
473,159
474,160
475,140
476,138
477,152
478,147
479,160
480,140
481,158
482,142
483,159
484,138
485,141
486,140
487,127
488,155
489,163
490,146
491,152
492,160
493,141
494,141
495,174
496,150
497,149
498,157
499,156
500,124
501,136
502,171
503,150
504,154
505,155
506,143
507,153
508,149
509,131
510,159
511,159
512,170
513,174
514,151
515,158
516,144
517,148
518,167
519,157
520,139
521,176
522,152
523,140
524,139
525,144
526,147
527,163
528,150
529,152
530,153
531,150
532,134
533,143
