0;1,241726527345737e-08;-1,282454050288606e-12;-7,171000064325106e-06;-1,625966939632898e-17;8,330781054786159e-30;5,488470696581839e-13
1;9,889162269163144e-09;-1,092484605727993e-12;-5,504094878973169e-06;1,314346892066027e-17;5,555301307863533e-30;3,600065295137086e-13
2;7,356371521406841e-09;-9,004735186981261e-13;-3,836835121076695e-06;6,90203420106099e-17;-8,412219379342188e-29;-1,311434636046016e-13
3;4,810471948124623e-09;-7,026399320050198e-13;-2,168594066242196e-06;1,56444697861954e-16;-4,055534936257273e-28;-1,425206902299039e-12
4;2,240265303219854e-09;-4,937694517304684e-13;-4,985552764546859e-07;1,681124627627391e-16;-2,260750467347677e-28;-3,950552887277344e-12
5;-3,672627000481962e-10;-2,675290945413464e-13;1,174204913174219e-06;-2,580012026480345e-16;5,417482301386471e-27;-7,350534905923705e-12
6;-3,025972089313843e-09;-1,679980552368386e-14;2,850634818768629e-06;-1,757639172380629e-15;2,384657524795937e-26;-9,092509618235002e-12
7;-5,749584243863064e-09;2,65963371469406e-13;4,531624697490157e-06;-4,546470871009066e-15;5,870536712015348e-27;-2,595098964974264e-12
8;-8,550678183487576e-09;5,883321375558496e-13;6,217923855889288e-06;-5,978405613355311e-15;-3,464553409412174e-25;2,373130374508918e-11
9;-1,14396623553646e-08;9,574547852220163e-13;7,910057532787454e-06;3,995138754574057e-15;-1,392313897537347e-24;8,290570692888525e-11
10;-1,442371717015386e-08;1,379542993375201e-12;9,608243519639861e-06;4,515668919925922e-14;1,231389904854843e-25;1,748757228893007e-10
11;-1,750570435793323e-08;1,859284191105343e-12;1,131230849240839e-05;1,30783951390282e-13;2,197858175540256e-23;2,539238227712507e-10
12;-2,068304043323814e-08;2,399169601281365e-12;1,30216040441764e-05;2,006312287713397e-13;8,066817624316718e-23;1,780094998854183e-10
13;-2,394653318884861e-08;2,998730501683994e-12;1,473492242707474e-05;-1,848752210971584e-14;-3,658210035358962e-23;-3,347710699510533e-10
14;-2,727918219363776e-08;3,653678737695731e-12;1,645041203557995e-05;-1,126422916302337e-12;-1,384031246187336e-21;-1,664370798744375e-09
15;-3,065494676470665e-08;4,354952232744767e-12;1,816549269090254e-05;-3,692924479774031e-12;-4,634334394692948e-21;-4,006347956307637e-09
16;-3,403748783177645e-08;5,087672323163475e-12;1,987677081801781e-05;-6,4537178846552e-12;3,977287676023209e-21;-6,639511769724401e-09
17;-3,73788935246717e-08;5,830027344115165e-12;2,157995464291808e-05;-2,131767975590821e-12;8,655838013937166e-20;-6,635942258525954e-09
18;-4,061840220255185e-08;6,552106153138756e-12;2,326976957788163e-05;2,705780108595842e-11;2,637276634814409e-19;2,589377920722691e-09
19;-4,368114101249547e-08;7,214716315067242e-12;2,493987400696755e-05;1,023707758076027e-10;-3,468244063348352e-19;3,127659735847279e-08
20;-4,647690291606001e-08;7,768234566290075e-12;2,658277573253965e-05;2,010078618691149e-10;-5,37846580478464e-18;8,823961411742165e-08
21;-4,889899044968223e-08;8,151551951971252e-12;2,818974939638378e-05;1,334912980532387e-10;-1,484668766165869e-17;1,650649207387041e-07
22;-5,082316027371527e-08;8,29119263551546e-12;2,975075524587069e-05;-6,169344764664335e-10;2,733814455632339e-17;2,047359089195837e-07
23;-5,210670879033664e-08;8,100703664576752e-12;3,125435967659569e-05;-2,784373428133802e-09;3,3213794814321e-16;5,931686255418953e-08
24;-5,258774573444678e-08;7,480432665744873e-12;3,268765804791164e-05;-6,098446633601968e-09;8,253385155651731e-16;-5,318981468799465e-07
25;-5,208470961076075e-08;6,317831099365871e-12;3,403620033669505e-05;-5,755302695481287e-09;-2,031950347211735e-15;-1,862287260735087e-06
26;-5,039618609361396e-08;4,48844171918121e-12;3,528392026741863e-05;1,297830347359554e-08;-2,038808532728039e-14;-3,932254772618958e-06
27;-4,730109793224756e-08;1,85774941192093e-12;3,64130686330185e-05;7,42063091555539e-08;-4,519526165803078e-14;-5,716441928112838e-06
28;-4,255934239914288e-08;-1,71590644957881e-12;3,740415160095643e-05;1,809015845984143e-07;1,452713472460644e-13;-4,023571896557684e-06
29;-3,591295974209037e-08;-6,377143994230763e-12;3,823587488209308e-05;2,152154692318663e-07;1,244188079746153e-12;7,486295100511283e-06
30;-2,708792328313745e-08;-1,226784966049846e-11;3,888509472625339e-05;-2,352417766674579e-07;2,42934240899325e-12;3,736931513621226e-05
31;-1,579664854891294e-08;-1,951975759483289e-11;3,932677679738443e-05;-1,93327029248142e-06;-1,010014740652035e-11;9,005813173936635e-05
32;-1,741324882382974e-09;-2,824507176023132e-11;3,953396407265949e-05;-5,258653303089286e-06;-7,548669470527639e-11;0,0001494020641552726
33;1,538182189559237e-08;-3,852492103666069e-11;3,947775500335667e-05;-7,443454130827151e-06;-1,27513664348724e-10;0,0001496456764122096
34;3,58772233459642e-08;-5,039546868677031e-11;3,912729327041389e-05;2,842319465064727e-06;6,87470257397547e-10;-5,725834580949744e-05
35;6,004350411218294e-08;-6,383154703125835e-11;3,84497705637053e-05;4,904797320282091e-05;4,553267104140431e-09;-0,0007017833788002091
36;8,816574453341971e-08;-7,872775976266678e-11;3,741044391074111e-05;0,0001499949935121032;6,482376426425368e-09;-0,00198286443387252
37;1,205063574340879e-07;-9,487709196406866e-11;3,597266917700948e-05;0,0002446457379514839;-4,600981986571418e-08;-0,00371288849998492
38;1,572944714666497e-07;-1,119471956215708e-10;3,409795245583655e-05;2,774310434022015e-05;-2,730284393132935e-07;-0,004612064625347121
39;1,987137219420986e-07;-1,294546801944385e-10;3,174602115964947e-05;-0,001204298304007916;-3,147300752880793e-07;-0,001355512518287108
40;2,448883626478786e-07;-1,467379373345685e-10;2,887491671598387e-05;-0,004200234764452001;3,03680756476089e-06;0,01192201101366025
41;2,958676293275788e-07;-1,629292693038554e-10;2,544111085952897e-05;-0,007748003234431248;1,627259363586442e-05;0,04183237653979523
42;3,51608307914327e-07;-1,769273743573729e-10;2,139964759486669e-05;-0,003796785317393781;1,420537136749779e-05;0,08842071349671565
43;4,119554889305112e-07;-1,873715704506662e-10;1,670431298217327e-05;0,02831941286117633;-0,000198098646702216;0,1286905363294025
44;4,766215243679036e-07;-1,926195105226034e-10;1,130783496874936e-05;0,1154484505650905;-0,0009637556804594814;0,09094250762030316
45;5,451632455293502e-07;-1,907305555337355e-10;5,162115551441577e-06;0,2383289700293064;-0,0005594284535118948;-0,167406509546017
46;6,169575504243702e-07;-1,794574198454611e-10;-1,781502392661018e-06;0,1897282848159191;0,01279157669937084;-0,8390315287672983
47;6,911755280229181e-07;-1,56249178400462e-10;-9,571931229033935e-06;-0,62562972508323;0,05670159595245215;-2,024398689579819
48;7,667553545996213e-07;-1,182692133404205e-10;-1,825799523615897e-05;-3,111933751556718;0,01534844266336302;-3,361828706114901
49;8,423742750975052e-07;-6,243216108522478e-11;-2,788804540511319e-05;-7,154732131377847;-0,8185691795926495;-3,374586944155266
50;9,164200703689638e-07;1,453562428463696e-11;-3,850952995417025e-05;-7,572772225136694;-3,31245887554751;1,265783965904715
51;9,869625096580545e-07;1,160071795023197e-10;-5,01685181676852e-05;12,46441952249756;0,2051243433300392;15,74649147087445
52;1,051725396966184e-06;2,453324008634323e-10;-6,290917521316676e-05;82,11718380607161;51,95933059483345;44,55753886094095
53;1,108059939998384e-06;4,056765034390552e-10;-7,677318565862879e-05;210,2514919517109;192,0355683907299;83,515633191364
54;1,152920300995571e-06;5,998141377817383e-10;-9,179912350645541e-05;314,3642102886817;262,7461889957619;112,1569474701526
55;1,182842329420045e-06;8,298741251622645e-10;-0,0001080217666826746;373,4137247987338;293,798375116591;127,9103095139424
56;1,193926626353387e-06;1,097030394146234e-09;-0,0001254713540743375;399,9572856429436;296,6840494592433;138,0326463456585
57;1,181827248386546e-06;1,40113572946748e-09;-0,0001441727833953884;407,5067069285528;295,4298086554488;144,3222054878924
58;1,141747523096191e-06;1,740296464326352e-09;-0,0001641447483858677;408,0151655239046;296,4951939789556;151,3132934658041
59;1,068444616779917e-06;2,110388350476771e-09;-0,0001853988141133554;396,3289853974625;312,2876616292862;158,4054698097135
60;9,562446652814396e-07;2,504516620783615e-09;-0,0002079384294523522;386,8080071510332;297,8918995812447;165,9273457983587
61;7,990704471708199e-07;2,912426809975233e-09;-0,0002317578761697453;385,135502227322;299,274802158004;170,1285393971263
62;5,904837412666429e-07;3,319877309929284e-09;-0,0002568411544458411;402,1918939926643;290,5108493591198;170,6035361516205
63;3,237446627617242e-07;3,707989984405708e-09;-0,0002831608051136971;404,676013224594;305,396560150237;168,5284455826487
64;-8,109591502035284e-09;4,052601515596243e-09;-0,0003106766694078667;389,9097493793382;288,9480670217148;164,7469445645979
65;-4,121640441805712e-07;4,323645536124507e-09;-0,0003393345875803003;386,6779994428941;275,9277407826967;157,6084051233938
66;-8,955006564115448e-07;4,484604014039163e-09;-0,0003690650383690374;396,2334757526036;291,2082511043177;149,457241514907
67;-1,465045789910292e-06;4,492075755885707e-09;-0,0003997817219976787;395,9304057026528;287,3959781093797;146,1584107064419
68;-2,127387738608705e-06;4,295520163869395e-09;-0,0004313800901430951;387,1656363072993;298,3764374203423;147,8169355474885
69;-2,888561715009555e-06;3,837245340984141e-09;-0,0004637358271385293;381,2184313563668;291,3159037851077;150,594927748057
70;-3,753799804055439e-06;3,052721003778734e-09;-0,0004967032875815063;376,0728956433517;281,6110523962585;149,6537160645527
71;-4,727243606109934e-06;1,871308047163192e-09;-0,0005301138964933763;364,4729352814079;291,7946648185739;146,4366362899843
72;-5,811617593843675e-06;2,175074922402048e-10;-0,0005637745192319858;371,6074503544856;275,4367479298108;143,1285684153218
73;-7,007861619495974e-06;-1,987158726725981e-09;-0,0005974658094927302;376,3061611579295;282,1321799874315;141,6738895933659
74;-8,314721543973957e-06;-4,821514943264069e-09;-0,0006309405449475656;380,8325081159862;283,8998738582795;140,6413113906869
75;-9,728297632977808e-06;-8,361221971984662e-09;-0,0006639219613676807;375,554156407482;261,8113519497815;140,9824023532116
76;-1,124155119361272e-05;-1,267426486736334e-08;-0,0006961020974537754;373,9060558769548;250,1397797520785;143,8462996452743
77;-1,284377092370783e-05;-1,78153177774389e-08;-0,0007271401640586772;368,8826788334618;264,2633195236957;147,0869843069447
78;-1,452000163107697e-05;-2,38188776615126e-08;-0,0007566609530295364;353,6314559111274;255,5134095991175;149,1939049655582
79;-1,625043936643245e-05;-3,069107983164443e-08;-0,0007842533025200266;347,5417833962119;266,3576177951607;150,8118312823801
80;-1,800979861580894e-05;-3,840014039944205e-08;-0,0008094686373248751;347,8085381438499;260,8878551862278;152,4787284784104
81;-1,976665902884851e-05;-4,686541586084338e-08;-0,0008318196045667182;360,5135783603873;272,4856224492322;148,2265085386911
82;-2,148280122868819e-05;-5,594513041823739e-08;-0,0008507788269152777;361,1149999756861;252,2507580737532;143,9411757458609
83;-2,311254356520348e-05;-6,542289942285119e-08;-0,0008657777974361476;348,6574599343723;250,5317278469272;142,0791225756828
84;-2,460209424011832e-05;-7,499327464177409e-08;-0,0008762059421455982;336,6520307254441;273,3354837213924;140,1718688060348
85;-2,58889360496341e-05;-8,424665582987183e-08;-0,0008814098783813485;340,7956871925632;268,9651086933886;139,0122019052381
86;-2,6901264051961e-05;-9,265405487436386e-08;-0,0008806928991793889;348,0446488639701;276,1070389801732;134,8917771955231
87;-2,75574997611323e-05;-9,955236458787581e-08;-0,000873314715963592;353,8287145013595;271,2230569695207;127,9511863172729
88;-2,77659089747731e-05;-1,041309742889798e-07;-0,0008584914939969851;355,1331703719737;271,3841215590796;125,551137195629
89;-2,742435403318586e-05;-1,054207878242655e-07;-0,0008353962171985402;349,2221870641877;260,0400768421011;126,8171021012915
90;-2,642021514108196e-05;-1,02286934508731e-07;-0,0008031594210824349;346,1685818860614;247,9281373208123;129,4693660812192
91;-2,463051931078398e-05;-9,342671576715503e-08;-0,0007608703347119014;339,4015699578999;255,7988951697317;130,7781476648997
92;-2,192231944291846e-05;-7,737459416900153e-08;-0,0007075784746586051;336,7295407312091;263,4268266959282;131,0599837590456
93;-1,815336996913961e-05;-5,251629872822835e-08;-0,0006422957360009412;330,6533971737252;252,6842205163695;133,5076502269102
94;-1,317314924683087e-05;-1,711437957572829e-08;-0,0005639990273582419;325,5116882512658;263,5795698677247;140,7300752115474
95;-6,824282406073865e-06;3,065221810687282e-08;-0,0004716334988180529;324,5791120568545;245,5324712564288;144,5912136295446
96;1,055578526458568e-06;9,263179490489766e-08;-0,0003641164133436125;322,1563236474248;256,6625786503701;140,4085462296753
97;1,063135781480871e-05;1,706238536551265e-07;-0,0002403417138189139;327,8829177996157;245,2207386599665;132,5376474408097
98;2,206758122292835e-05;2,662804291377341e-07;-9,918533926767489e-05;328,3493885693126;225,5662076366665;128,9647183158251
99;3,552476098385147e-05;3,809819262013511e-07;6,048865506441764e-05;333,1314384340089;230,6184939988217;129,6685048471305
100;5,115507841737742e-05;5,156848363132773e-07;0,0002398211181846127;338,2104283681491;235,2335634637956;130,7915292399056
101;6,909730359997854e-05;6,70739134956576e-07;0,0004399499082179746;336,0973452314607;228,6784741707815;134,7177938682473
102;8,947089463571385e-05;8,456738371578078e-07;0,0006620010252525666;336,870584588795;229,0781919107386;136,7856222259355
103;0,0001123692241399247;1,038950153991099e-06;0,0009070787159031486;332,540021226345;247,4802220997779;134,141203777239
104;0,0001378518878381024;1,24768299985766e-06;0,001176254493917953;323,4671624159699;262,8221060424241;127,9044662443034
105;0,0001659360600300701;1,46733330026346e-06;0,001470555022228664;318,9033659176546;249,0319786005238;123,5240265570264
106;0,0001965868734210068;1,691375693096525e-06;0,001790948803462238;324,0829949357047;234,0508477681506;123,7470815423121
107;0,0002297068168357034;1,910948849524144e-06;0,002138331628150874;324,8595418505298;235,0547020774189;127,1765326880519
108;0,0002651241639790907;2,114498802762375e-06;0,00251351073275225;321,6050246833255;237,394804641773;130,9021665103328
109;0,0003025804700552769;2,287429391785039e-06;0,002917187623187152;311,6637850277909;236,2832340302987;135,2213829294323
110;0,0003417172010749008;2,411778213667499e-06;0,003349939523980763;310,9332818212137;233,2451258912645;137,7314284749057
111;0,0003820615934184004;2,465941321376295e-06;0,00381219941832104;306,5510805175691;237,282514724899;134,255185622908
112;0,0004230118790083149;2,424475262808493e-06;0,00430423465049337;311,8143212441706;233,977546380889;127,923974520572
113;0,0004638220545674636;2,258010854153838e-06;0,004826124069282359;317,9564906330051;247,6910790927804;123,9317896890275
114;0,0005035864221414136;1,933319193071761e-06;0,005377733699122028;316,5133945093347;240,4295743146027;122,0064193517033
115;0,0005412241825150291;1,413576666865507e-06;0,005958690935095292;315,3735207050784;240,0106026800806;121,3624143536236
116;0,000575464423440551;6,588818554343983e-07;0,006568357268407795;306,9357996145652;238,4763474028969;120,6599815330841
117;0,0006048319106985791;-3,729170485045162e-07;0,007205799560759112;297,6446578418893;248,6212639392331;118,9105151148782
118;0,0006276341617844201;-1,725020779623025e-06;0,00786975989918294;305,446340560056;246,97650981475;116,9651188011308
119;0,0006419503591475694;-3,440036395740661e-06;0,008558624077495388;300,0201331403816;245,3183139475948;118,4782261769126
120;0,0006456227419272512;-5,557824754387579e-06;0,009270388766549767;292,6513823077042;224,3736314936196;121,6154019234938
121;0,0006362512013275446;-8,112770240545271e-06;0,01000262745311205;299,4772065527793;224,13756609532;122,6263753082526
122;0,0006111918942261097;-1,113040928783776e-05;0,01075245524641317;291,6131840461648;228,5505245430971;123,4807971166275
123;0,0005675607811011875;-1,46233629538857e-05;0,01151649267235722;291,4998032430619;240,9807750387403;122,4984564414645
124;0,0005022430863757643;-1,858653289630706e-05;0,01229082859803061;294,5282309026319;227,7595137098668;119,3867399190867
125;0,00041190976995626;-2,299154065688005e-05;0,01307098245361072;295,2758621031392;218,0071009370957;117,9849457054562
126;0,0002930421858501524;-2,778041837033255e-05;0,01385186594506189;292,3445870038165;222,4896411884875;119,1653115707236
127;0,0001419661846357377;-3,285859607572443e-05;0,01462774447916214;285,5153255555404;210,1734190986529;118,8510937355752
128;-4,510301186313466e-05;-3,808727791416165e-05;0,01539219855245218;285,4052351609309;217,9371152324073;119,4841915600307
129;-0,0002720037766391239;-4,32753577664232e-05;0,01613808538765679;287,138771686338;218,2617795156204;123,0377150165822
130;-0,0005425574554776608;-4,817109529086855e-05;0,01685750113499242;286,8087776373476;205,1473137763651;124,0575711287376
131;-0,0008604827077918199;-5,245385659893605e-05;0,01754174399153808;283,5385178194563;211,5886302499232;122,026166758511
132;-0,001229293367688228;-5,572632033406907e-05;0,0181812786294784;276,7626022437798;227,3181999787466;121,3514716975188
133;-0,00165217842140253;-5,750765959712723e-05;0,01876570236348194;276,4361233075376;215,065361376284;122,5713856455554
134;-0,00213186277456803;-5,722833224632744e-05;0,01928371352869322;274,9906758309896;207,2602269158347;121,0729412400512
135;-0,002670447605417316;-5,422724503899988e-05;0,01972308258370125;275,5450541341544;225,2196592960472;114,682488110251
136;-0,00326922927521533;-4,775219831542039e-05;0,02007062649730141;286,1177862250066;214,5259236109984;107,2450891826939
137;-0,003928496002691033;-3,696466367259531e-05;0,02031218702374211;286,1608223784165;212,3528533387501;104,4331200545494
138;-0,004647301813067497;-2,09500921155585e-05;0,02043261351829767;279,357096335781;229,5252696638751;106,2758774441705
139;-0,005423217652882883;1,264912392543646e-06;0,02041575099322564;275,6404297023709;210,598606212034;109,8100511263129
140;-0,006252060027724666;3,068709803696176e-05;0,02024443416323764;271,3377529177895;209,3947832103776;108,6155262721128
141;-0,007127598079889366;6,832119928646302e-05;0,01990048827927274;276,3869156525888;221,334214496488;104,0881278998524
142;-0,008041240685312524;0,0001151230973330862;0,01936473759931661;295,2912914308869;195,9934109754707;101,6911095276473
143;-0,008981705922031473;0,0001719399073183572;0,01861702239492307;302,6169705261756;215,0712234702389;101,8819095279262
144;-0,009934676153486213;0,0002394354706012803;0,01763622544158895;285,4812397416156;224,7265585091454;106,3897220212327
145;-0,01088244298578919;0,0003179999034769014;0,01640030898978783;272,3296302403641;232,963979784451;110,3990882215926
146;-0,01180354750413201;0,0004076421455226134;0,01488636326080983;271,2859174042537;229,7775651665917;109,4306954429615
147;-0,01267242247357033;0,0005078648865144988;0,01307066755707222;278,539889383429;215,9685718393234;106,4967243987887
148;-0,01345904460531662;0,0006175218576820334;0,01092876511968243;280,0467037147863;215,5214453029349;103,8213170561327
149;-0,01412860654063798;0,000734658279009625;0,008435552906131521;277,1643193871697;211,0227250693412;104,4566318729741
150;-0,01464121988669568;0,0008563362874230271;0,005565387497390994;284,2001257433434;210,9138371160244;107,6975901062554
151;-0,01495166244473802;0,0009784484578332984;0,002292208375641084;281,0021043454512;223,3991522978039;108,1811310415259
152;-0,01500918468923967;0,001095524094060439;-0,001410320159421336;266,6306041052185;215,856097283297;107,8712700854051
153;-0,01475739257019028;0,0012005348285794;-0,005568647147124461;261,3089406452931;203,6555503790859;109,7338705366945
154;-0,01413422579740117;0,00128470824033274;-0,01020915189303519;263,0672970540146;203,6695019740671;113,5008521315826
155;-0,01307205289660919;0,001337360679637492;-0,01535793835906237;253,1510034327778;205,0687367358536;115,7458718383608
156;-0,01149790646626663;0,001345763265713738;-0,02104060571211685;256,6567879115223;200,4716085738066;112,7667131766133
157;-0,009333884167127863;0,001295058065002123;-0,02728199374060793;264,2436516644489;202,642321916039;108,712449989562
158;-0,006497742991154484;0,001168244714406576;-0,03410590187301774;270,385776472147;198,5626527702804;106,759036059287
