0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,1
207,0
208,0
209,0
210,0
211,1
212,0
213,1
214,0
215,1
216,0
217,0
218,1
219,3
220,0
221,0
222,0
223,0
224,1
225,1
226,0
227,0
228,1
229,1
230,2
231,3
232,3
233,7
234,18
235,19
236,26
237,39
238,58
239,60
240,67
241,81
242,104
243,109
244,149
245,162
246,194
247,176
248,180
249,202
250,216
251,217
252,217
253,249
254,274
255,278
256,233
257,305
258,277
259,300
260,283
261,303
262,339
263,312
264,289
265,295
266,285
267,287
268,279
269,344
270,272
271,307
272,281
273,290
274,293
275,284
276,260
277,284
278,279
279,304
280,296
281,287
282,291
283,298
284,286
285,314
286,283
287,320
288,249
289,289
290,252
291,302
292,285
293,303
294,262
295,315
296,292
297,272
298,334
299,292
300,288
301,300
302,258
303,297
304,332
305,292
306,305
307,319
308,293
309,325
310,319
311,313
312,310
313,334
314,301
315,256
316,289
317,315
318,296
319,310
320,308
321,308
322,303
323,287
324,327
325,289
326,348
327,300
328,309
329,321
330,288
331,334
332,305
333,309
334,310
335,322
336,292
337,321
338,319
339,315
340,334
341,332
342,337
343,305
344,316
345,345
346,328
347,305
348,296
349,316
350,327
351,311
352,334
353,314
354,317
355,332
356,342
357,326
358,339
359,311
360,326
361,360
362,325
363,322
364,320
365,363
366,336
367,324
368,335
369,323
370,330
371,332
372,330
373,315
374,344
375,308
376,346
377,311
378,327
379,327
380,355
381,338
382,323
383,363
384,320
385,333
386,345
387,337
388,330
389,347
390,308
391,323
392,354
393,310
394,332
395,323
396,323
397,292
398,337
399,351
400,339
401,339
402,319
403,322
404,298
405,288
406,321
407,332
408,322
409,318
410,324
411,327
412,319
413,341
414,308
415,295
416,309
417,329
418,309
419,312
420,341
421,357
422,321
423,339
424,364
425,307
426,347
427,323
428,308
429,313
430,306
431,308
432,317
433,321
434,323
435,312
436,311
437,302
438,339
439,344
440,316
441,268
442,323
443,342
444,292
445,294
446,318
447,307
448,324
449,312
450,307
451,315
452,306
453,308
454,317
455,278
456,320
457,343
458,347
459,315
460,317
461,335
462,316
463,285
464,311
465,325
466,312
467,319
468,308
469,343
470,346
471,303
472,322
473,304
474,315
475,337
476,318
477,301
478,302
479,329
480,334
481,310
482,334
483,277
484,317
485,320
486,292
487,283
488,300
489,370
490,340
491,343
492,336
493,304
494,343
495,301
496,302
497,327
498,320
499,324
500,343
501,305
502,299
503,320
504,317
505,343
506,294
507,309
508,302
509,353
510,305
511,339
512,315
513,329
514,305
515,318
516,305
517,309
518,306
519,330
520,323
521,362
522,304
523,311
524,333
525,328
526,371
527,348
528,361
529,325
530,330
531,307
532,328
533,322
